Date,Country,City,Specie,count,min,max,median,variance
19-11-2019,IN,Kolkata,pm10,95,69,999,135,267132
19-12-2019,IN,Kolkata,pm10,144,51,999,102,137783
30-12-2019,IN,Kolkata,pm10,179,53,999,132,211782
03-01-2020,IN,Kolkata,pm10,191,1,265,54,17335.5
27-10-2019,IN,Kolkata,pm10,93,36,863,70,149085
07-11-2019,IN,Kolkata,pm10,95,79,393,128,30987.3
10-11-2019,IN,Kolkata,pm10,96,21,86,37,2178.46
23-11-2019,IN,Kolkata,pm10,96,37,999,156,507426
20-11-2019,IN,Kolkata,pm10,96,11,999,135,439478
02-12-2019,IN,Kolkata,pm10,71,6,517,114,53842.3
31-12-2019,IN,Kolkata,pm10,178,56,999,136,317347
05-01-2020,IN,Kolkata,pm10,192,68,999,102,113194
04-10-2019,IN,Kolkata,pm10,71,23,103,60,3840.04
17-10-2019,IN,Kolkata,pm10,72,53,273,86,18321
20-10-2019,IN,Kolkata,pm10,48,64,763,92,174551
24-10-2019,IN,Kolkata,pm10,69,33,81,62,1431.04
15-10-2019,IN,Kolkata,pm10,73,68,185,85,10232
16-10-2019,IN,Kolkata,pm10,66,57,157,88,6465.3
28-10-2019,IN,Kolkata,pm10,87,50,579,79,139913
01-01-2020,IN,Kolkata,pm10,168,92,999,153,205881
02-10-2019,IN,Kolkata,pm10,60,40,139,93,6163.89
09-10-2019,IN,Kolkata,pm10,93,12,52,31,781.84
12-10-2019,IN,Kolkata,pm10,81,48,156,78,7567
14-10-2019,IN,Kolkata,pm10,86,8,209,88,11656.9
22-12-2019,IN,Kolkata,pm10,140,90,545,148,90973.3
26-12-2019,IN,Kolkata,pm10,186,3,999,125,94789.5
29-12-2019,IN,Kolkata,pm10,181,70,408,114,24219.7
03-10-2019,IN,Kolkata,pm10,74,6,144,70,4817.38
06-10-2019,IN,Kolkata,pm10,72,52,101,72,2047.42
01-12-2019,IN,Kolkata,pm10,55,74,681,121,215137
09-12-2019,IN,Kolkata,pm10,188,38,192,90,11429.8
06-12-2019,IN,Kolkata,pm10,150,15,422,106,36974.1
